ANO_EJE,MES_EJE,SECTOR_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,FUENTE_FINANCIAMIENTO_NOMBRE,MONTO_GIRADO
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,11968
2020,11,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,11968
2020,11,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,11978.1
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,11984.32
2020,11,GOBIERNO LOCAL,LIMA,DONACIONES Y TRANSFERENCIAS,11985
2020,11,GOBIERNOS REGIONALES,LIMA,RECURSOS ORDINARIOS,11991
2020,11,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,12000
2020,11,PODER JUDICIAL,LIMA,RECURSOS ORDINARIOS,12000
2020,11,PRODUCCION,LIMA,RECURSOS ORDINARIOS,12000
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,12000
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,12000
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,12000
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS DETERMINADOS,12000
2020,11,GOBIERNO LOCAL,ICA,DONACIONES Y TRANSFERENCIAS,12000
2020,11,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,12000
2020,11,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,12000
2020,11,GOBIERNOS REGIONALES,CUSCO,DONACIONES Y TRANSFERENCIAS,12000
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,12000
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,12000
2020,11,GOBIERNOS REGIONALES,PIURA,RECURSOS DIRECTAMENTE RECAUDADOS,12000
2020,11,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,12000
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12016
2020,11,GOBIERNOS REGIONALES,PROVINCIA CONSTITUCIONAL DEL CALLAO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12016.35
2020,11,GOBIERNO LOCAL,AYACUCHO,RECURSOS DETERMINADOS,12040
2020,11,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,12068
2020,11,GOBIERNOS REGIONALES,CAJAMARCA,RECURSOS ORDINARIOS,12080
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12097.5
2020,11,GOBIERNO LOCAL,PROVINCIA CONSTITUCIONAL DEL CALLAO,DONACIONES Y TRANSFERENCIAS,12100
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12104
2020,11,PRESIDENCIA CONSEJO MINISTROS,CUSCO,RECURSOS ORDINARIOS,12155
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,12180.75
2020,11,GOBIERNOS REGIONALES,ICA,RECURSOS ORDINARIOS,12193.68
2020,11,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,12200
2020,11,GOBIERNO LOCAL,JUNIN,RECURSOS DETERMINADOS,12200
2020,11,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS DETERMINADOS,12200
2020,11,GOBIERNO LOCAL,MOQUEGUA,RECURSOS DETERMINADOS,12224
2020,11,GOBIERNOS REGIONALES,LAMBAYEQUE,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12240
2020,11,GOBIERNOS REGIONALES,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12240
2020,11,GOBIERNOS REGIONALES,CUSCO,RECURSOS DETERMINADOS,12240.8
2020,11,GOBIERNOS REGIONALES,APURIMAC,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12264.89
2020,11,GOBIERNOS REGIONALES,LORETO,RECURSOS ORDINARIOS,12267
2020,11,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,12274
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12279.08
2020,11,GOBIERNO LOCAL,CAJAMARCA,RECURSOS ORDINARIOS,12288.47
2020,11,GOBIERNO LOCAL,ICA,RECURSOS DETERMINADOS,12298
2020,11,DEFENSA,LIMA,RECURSOS ORDINARIOS,12298.83
2020,11,GOBIERNO LOCAL,AREQUIPA,RECURSOS DETERMINADOS,12300
2020,11,GOBIERNOS REGIONALES,AMAZONAS,DONACIONES Y TRANSFERENCIAS,12300
2020,11,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,12309.65
2020,11,GOBIERNOS REGIONALES,LORETO,RECURSOS ORDINARIOS,12320
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12326
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,12330.08
2020,11,GOBIERNOS REGIONALES,PUNO,DONACIONES Y TRANSFERENCIAS,12349.97
2020,11,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12378
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12380
2020,11,GOBIERNOS REGIONALES,MADRE DE DIOS,RECURSOS ORDINARIOS,12400
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,12443
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12475
2020,11,PODER JUDICIAL,LIMA,RECURSOS ORDINARIOS,12500
2020,11,GOBIERNO LOCAL,LA LIBERTAD,DONACIONES Y TRANSFERENCIAS,12500
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS DETERMINADOS,12500
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,12500
2020,11,PRODUCCION,LIMA,RECURSOS ORDINARIOS,12531.6
2020,11,PRODUCCION,LIMA,RECURSOS ORDINARIOS,12531.6
2020,11,PRODUCCION,LIMA,RECURSOS ORDINARIOS,12531.6
2020,11,PRODUCCION,LIMA,RECURSOS ORDINARIOS,12531.6
2020,11,PRODUCCION,LIMA,RECURSOS ORDINARIOS,12531.6
2020,11,PRODUCCION,LIMA,RECURSOS ORDINARIOS,12531.6
2020,11,PRODUCCION,LIMA,RECURSOS ORDINARIOS,12531.6
2020,11,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,12533.32
2020,11,GOBIERNOS REGIONALES,PIURA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12535
2020,11,GOBIERNOS REGIONALES,APURIMAC,RECURSOS ORDINARIOS,12555.2
2020,11,GOBIERNOS REGIONALES,CAJAMARCA,DONACIONES Y TRANSFERENCIAS,12576
2020,11,GOBIERNOS REGIONALES,LIMA,RECURSOS ORDINARIOS,12600
2020,11,GOBIERNOS REGIONALES,PUNO,DONACIONES Y TRANSFERENCIAS,12600
2020,11,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,12600
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12607.19
2020,11,SALUD,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12610
2020,11,GOBIERNO LOCAL,UCAYALI,DONACIONES Y TRANSFERENCIAS,12650
2020,11,JUSTICIA,LAMBAYEQUE,RECURSOS DIRECTAMENTE RECAUDADOS,12652
2020,11,GOBIERNOS REGIONALES,HUANUCO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12663
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12700
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12732.5
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12748.42
2020,11,EDUCACION,TACNA,RECURSOS ORDINARIOS,12760
2020,11,GOBIERNO LOCAL,AYACUCHO,RECURSOS DETERMINADOS,12860
2020,11,GOBIERNOS REGIONALES,PASCO,RECURSOS ORDINARIOS,12878.52
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,12887
2020,11,GOBIERNOS REGIONALES,MADRE DE DIOS,RECURSOS ORDINARIOS,12912.75
2020,11,GOBIERNO LOCAL,LAMBAYEQUE,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12931.7
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12936
2020,11,GOBIERNO LOCAL,PASCO,RECURSOS DETERMINADOS,12960
2020,11,GOBIERNOS REGIONALES,PROVINCIA CONSTITUCIONAL DEL CALLAO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,12960
2020,11,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,12960
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,12965
2020,11,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,12979.34
2020,11,PODER JUDICIAL,LIMA,RECURSOS ORDINARIOS,13000
2020,11,GOBIERNOS REGIONALES,PROVINCIA CONSTITUCIONAL DEL CALLAO,DONACIONES Y TRANSFERENCIAS,13000
2020,11,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS ORDINARIOS,13000
2020,11,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,13000
2020,11,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,13000
2020,11,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,13000
2020,11,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,13000
2020,11,GOBIERNOS REGIONALES,LORETO,RECURSOS ORDINARIOS,13000
2020,11,GOBIERNOS REGIONALES,PUNO,DONACIONES Y TRANSFERENCIAS,13000
2020,11,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13046
2020,11,GOBIERNO LOCAL,LAMBAYEQUE,RECURSOS DETERMINADOS,13072.4
2020,11,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,13080
2020,11,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,13085
2020,11,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,13100
2020,11,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,13125
2020,11,GOBIERNOS REGIONALES,LIMA,RECURSOS ORDINARIOS,13171.54
2020,11,GOBIERNOS REGIONALES,CUSCO,RECURSOS DETERMINADOS,13174.29
2020,11,GOBIERNOS REGIONALES,ICA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13184.26
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,13196.8
2020,11,GOBIERNOS REGIONALES,CUSCO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13199.74
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS DETERMINADOS,13200
2020,11,GOBIERNO LOCAL,JUNIN,RECURSOS ORDINARIOS,13214.2
2020,11,GOBIERNO LOCAL,ICA,RECURSOS DETERMINADOS,13216
2020,11,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS ORDINARIOS,13224
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS DETERMINADOS,13230
2020,11,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DIRECTAMENTE RECAUDADOS,13230
2020,11,GOBIERNOS REGIONALES,LORETO,DONACIONES Y TRANSFERENCIAS,13239.6
2020,11,GOBIERNO LOCAL,HUANUCO,RECURSOS ORDINARIOS,13262
2020,11,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,13276.8
2020,11,GOBIERNOS REGIONALES,LORETO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13282
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,13284.8
2020,11,GOBIERNO LOCAL,HUANUCO,RECURSOS ORDINARIOS,13300
2020,11,GOBIERNOS REGIONALES,AYACUCHO,DONACIONES Y TRANSFERENCIAS,13300
2020,11,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS DETERMINADOS,13309.5
2020,11,GOBIERNO LOCAL,UCAYALI,RECURSOS ORDINARIOS,13320
2020,11,MUJER Y POBLACIONES VULNERABLES,LIMA,RECURSOS ORDINARIOS,13380
2020,11,GOBIERNO LOCAL,AREQUIPA,RECURSOS ORDINARIOS,13385
2020,11,GOBIERNOS REGIONALES,CAJAMARCA,RECURSOS ORDINARIOS,13400
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,13403.87
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,13440
2020,11,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,13450
2020,11,DEFENSA,LIMA,RECURSOS ORDINARIOS,13467.9
2020,11,GOBIERNOS REGIONALES,CUSCO,RECURSOS DIRECTAMENTE RECAUDADOS,13486.1
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS ORDINARIOS,13486.26
2020,11,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,13500
2020,11,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,13500
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,13500
2020,11,GOBIERNO LOCAL,LIMA,DONACIONES Y TRANSFERENCIAS,13500
2020,11,GOBIERNO LOCAL,LA LIBERTAD,DONACIONES Y TRANSFERENCIAS,13500
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS,13500
2020,11,DEFENSA,LIMA,RECURSOS ORDINARIOS,13527.5
2020,11,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,LIMA,RECURSOS ORDINARIOS,13572.85
2020,11,GOBIERNOS REGIONALES,LORETO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13583.7
2020,11,TRANSPORTES Y COMUNICACIONES,LIMA,RECURSOS ORDINARIOS,13585.39
2020,11,GOBIERNOS REGIONALES,JUNIN,DONACIONES Y TRANSFERENCIAS,13590
2020,11,GOBIERNO LOCAL,JUNIN,DONACIONES Y TRANSFERENCIAS,13600
2020,11,GOBIERNOS REGIONALES,AMAZONAS,DONACIONES Y TRANSFERENCIAS,13600
2020,11,GOBIERNO LOCAL,CUSCO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13604
2020,11,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS DETERMINADOS,13645
2020,11,GOBIERNOS REGIONALES,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13648
2020,11,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13700
2020,11,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,13700
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,13719
2020,11,EDUCACION,ANCASH,RECURSOS ORDINARIOS,13720.47
2020,11,JUSTICIA,LAMBAYEQUE,RECURSOS ORDINARIOS,13724.8
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS ORDINARIOS,13735
2020,11,GOBIERNO LOCAL,AREQUIPA,DONACIONES Y TRANSFERENCIAS,13750
2020,11,GOBIERNOS REGIONALES,CUSCO,RECURSOS ORDINARIOS,13760
2020,11,GOBIERNO LOCAL,AYACUCHO,RECURSOS ORDINARIOS,13763
2020,11,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,13782.4
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS,13800
2020,11,GOBIERNOS REGIONALES,ICA,RECURSOS DIRECTAMENTE RECAUDADOS,13809.3
2020,11,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,13810
2020,11,GOBIERNOS REGIONALES,LAMBAYEQUE,RECURSOS ORDINARIOS,13841.38
2020,11,SALUD,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,13843.35
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS DIRECTAMENTE RECAUDADOS,13860
2020,11,GOBIERNOS REGIONALES,LAMBAYEQUE,RECURSOS ORDINARIOS,13884.91
2020,11,GOBIERNOS REGIONALES,CUSCO,RECURSOS DETERMINADOS,13910
2020,11,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,13924
2020,11,GOBIERNOS REGIONALES,SAN MARTIN,DONACIONES Y TRANSFERENCIAS,13936.8
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,13980
2020,11,GOBIERNO LOCAL,HUANUCO,RECURSOS DETERMINADOS,13998
2020,11,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,13999.98
2020,11,EDUCACION,LIMA,RECURSOS ORDINARIOS,14000
2020,11,GOBIERNO LOCAL,AREQUIPA,RECURSOS DIRECTAMENTE RECAUDADOS,14000
2020,11,GOBIERNOS REGIONALES,HUANUCO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14000
2020,11,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,14000
2020,11,GOBIERNOS REGIONALES,CUSCO,RECURSOS DETERMINADOS,14016.21
2020,11,GOBIERNOS REGIONALES,CUSCO,DONACIONES Y TRANSFERENCIAS,14018
2020,11,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS ORDINARIOS,14020
2020,11,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,14020
2020,11,GOBIERNOS REGIONALES,PUNO,RECURSOS ORDINARIOS,14025
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,14049.85
2020,11,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,14068
2020,11,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14105
2020,11,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,14108
2020,11,GOBIERNOS REGIONALES,TACNA,RECURSOS ORDINARIOS,14127.04
2020,11,GOBIERNOS REGIONALES,ICA,RECURSOS ORDINARIOS,14154.42
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS DIRECTAMENTE RECAUDADOS,14160
2020,11,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,14160
2020,11,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14161
2020,11,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,14183
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,14190
2020,11,GOBIERNOS REGIONALES,LIMA,DONACIONES Y TRANSFERENCIAS,14190
2020,11,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,14250
2020,11,SALUD,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14251.8
2020,11,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,14263.49
2020,11,SALUD,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14277.52
2020,11,GOBIERNOS REGIONALES,PASCO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14281
2020,11,PRESIDENCIA CONSEJO MINISTROS,LIMA,RECURSOS ORDINARIOS,14300
2020,11,GOBIERNO LOCAL,PIURA,DONACIONES Y TRANSFERENCIAS,14300
2020,11,GOBIERNO LOCAL,PIURA,DONACIONES Y TRANSFERENCIAS,14300
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,14300
2020,11,GOBIERNOS REGIONALES,TUMBES,RECURSOS ORDINARIOS,14345
2020,11,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,14350.9
2020,11,GOBIERNOS REGIONALES,ANCASH,RECURSOS DETERMINADOS,14352.25
2020,11,MUJER Y POBLACIONES VULNERABLES,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14390
2020,11,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,14393.99
2020,11,GOBIERNO LOCAL,CAJAMARCA,RECURSOS ORDINARIOS,14400
2020,11,GOBIERNOS REGIONALES,ANCASH,RECURSOS ORDINARIOS,14400
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,14417.03
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,14427.14
2020,11,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,14430
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,14450
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,14454
2020,11,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,14470
2020,11,RELACIONES EXTERIORES,LIMA,RECURSOS ORDINARIOS,14480
2020,11,GOBIERNO LOCAL,AYACUCHO,RECURSOS DETERMINADOS,14500
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS,14500
2020,11,GOBIERNOS REGIONALES,ICA,RECURSOS ORDINARIOS,14500
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,14506.35
2020,11,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,14508
2020,11,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS DETERMINADOS,14531.82
2020,11,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14546
2020,11,GOBIERNO LOCAL,UCAYALI,RECURSOS DETERMINADOS,14547.5
2020,11,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,14580
2020,11,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14593
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14600
2020,11,GOBIERNO LOCAL,CUSCO,RECURSOS ORDINARIOS,14600
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,14602.5
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,14640
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS DETERMINADOS,14700
2020,11,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS DETERMINADOS,14750
2020,11,GOBIERNOS REGIONALES,PIURA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,14763.6
2020,11,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,14784
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,14803
2020,11,AMBIENTAL,LIMA,RECURSOS ORDINARIOS,14840
2020,11,GOBIERNOS REGIONALES,AMAZONAS,RECURSOS ORDINARIOS,14900
2020,11,GOBIERNO LOCAL,LORETO,RECURSOS ORDINARIOS,14973
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,14976
2020,11,GOBIERNOS REGIONALES,CAJAMARCA,DONACIONES Y TRANSFERENCIAS,14982
2020,11,JUSTICIA,LIMA,RECURSOS DIRECTAMENTE RECAUDADOS,14990
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,15000
2020,11,SALUD,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,15000
2020,11,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,15000
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,15000
2020,11,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,15000
2020,11,GOBIERNO LOCAL,ANCASH,DONACIONES Y TRANSFERENCIAS,15000
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,15000
2020,11,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,15000
2020,11,GOBIERNOS REGIONALES,ICA,RECURSOS ORDINARIOS,15000
2020,11,GOBIERNOS REGIONALES,LA LIBERTAD,DONACIONES Y TRANSFERENCIAS,15000
2020,11,GOBIERNOS REGIONALES,CUSCO,RECURSOS ORDINARIOS,15031.58
2020,11,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS DIRECTAMENTE RECAUDADOS,15053
2020,11,GOBIERNO LOCAL,TUMBES,RECURSOS DETERMINADOS,15071
2020,11,GOBIERNO LOCAL,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,15120
2020,11,GOBIERNOS REGIONALES,APURIMAC,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,15120
2020,11,PODER JUDICIAL,LIMA,RECURSOS ORDINARIOS,15134
2020,11,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,15138.2
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,15165
2020,11,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,15180
2020,11,GOBIERNOS REGIONALES,PROVINCIA CONSTITUCIONAL DEL CALLAO,DONACIONES Y TRANSFERENCIAS,15217.51
2020,11,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,15229.95
2020,11,GOBIERNO LOCAL,LIMA,DONACIONES Y TRANSFERENCIAS,15250
2020,11,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,15275.5
2020,11,GOBIERNOS REGIONALES,JUNIN,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,15303
2020,11,GOBIERNOS REGIONALES,CAJAMARCA,DONACIONES Y TRANSFERENCIAS,15305
2020,11,GOBIERNO LOCAL,AYACUCHO,RECURSOS ORDINARIOS,15331.2
2020,11,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,15420
2020,11,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,15434.18
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS DETERMINADOS,15445
2020,11,SALUD,LIMA,DONACIONES Y TRANSFERENCIAS,15447.4
2020,11,GOBIERNOS REGIONALES,CAJAMARCA,RECURSOS ORDINARIOS,15477
2020,11,GOBIERNOS REGIONALES,AMAZONAS,RECURSOS ORDINARIOS,15480
2020,11,SALUD,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,15482.36
2020,11,GOBIERNO LOCAL,PIURA,RECURSOS DETERMINADOS,15500
2020,11,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS ORDINARIOS,15500
2020,11,GOBIERNOS REGIONALES,LA LIBERTAD,DONACIONES Y TRANSFERENCIAS,15500
2020,11,GOBIERNOS REGIONALES,LIMA,RECURSOS ORDINARIOS,15509.4
2020,11,PODER JUDICIAL,LIMA,RECURSOS ORDINARIOS,15517
2020,11,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,15520
2020,11,GOBIERNO LOCAL,LIMA,DONACIONES Y TRANSFERENCIAS,15520
2020,11,GOBIERNO LOCAL,LIMA,DONACIONES Y TRANSFERENCIAS,15550
2020,11,GOBIERNOS REGIONALES,TUMBES,RECURSOS ORDINARIOS,15573.47
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,15598.1
2020,11,GOBIERNOS REGIONALES,JUNIN,DONACIONES Y TRANSFERENCIAS,15600
2020,11,GOBIERNOS REGIONALES,PASCO,RECURSOS ORDINARIOS,15600
2020,11,GOBIERNOS REGIONALES,LORETO,RECURSOS ORDINARIOS,15610
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,15611.4
2020,11,GOBIERNOS REGIONALES,PASCO,RECURSOS ORDINARIOS,15618.98
2020,11,GOBIERNO LOCAL,AREQUIPA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,15665.4
2020,11,GOBIERNOS REGIONALES,PIURA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,15696
2020,11,SALUD,LIMA,RECURSOS ORDINARIOS,15700
